,sample_id,drug_id,value
5522,65,62,0.07795308765702444
5523,65,63,-0.5276777087441994
5524,65,64,0.08381635452031334
5525,65,65,0.24902027594079823
5526,65,66,-0.21054546518703718
5527,65,67,-0.15363517300867
5528,65,68,0.12223765223911963
5529,65,69,0.12656317093825648
5530,65,70,0.3270436144123327
5531,65,71,-0.04796402586165055
5532,65,72,0.2119809665763172
5533,65,73,-0.028536670803955236
5534,65,74,-0.07195505132715224
5535,65,75,-0.22714334517051943
5536,65,76,0.3359224367655999
5537,65,77,0.2656083654076574
5538,65,78,0.17071148503063127
5539,65,79,-0.4431646069177291
5540,65,80,0.1902828236226639
5541,65,81,-0.010080925734579783
5542,65,82,0.16355498696500126
5543,65,83,0.05701592256700371
5544,66,0,-0.0912135329154791
5545,66,1,-0.1660584273827687
5546,66,2,0.4858867858164388
5547,66,3,-0.44146470248359104
5548,66,4,-0.6259026598302347
5549,66,5,-0.20861969661996416
5550,66,6,-0.17875499466463907
5551,66,7,0.5167476524814479
5552,66,8,0.17229395202714604
5553,66,9,-0.27911566079285977
5554,66,10,0.7077195528732086
5555,66,11,-0.21173248881583992
5556,66,12,0.5692024704119882
5557,66,13,0.2180108423795482
5558,66,14,0.858517169312658
5559,66,15,-0.04444352420764849
5560,66,16,-0.5065450029910329
5561,66,17,0.5791100210186897
5562,66,18,0.5016130058902715
5563,66,19,0.5023517392993991
5564,66,20,0.6014308906260438
5565,66,21,0.21750762496525106
5566,66,22,0.10186232047095072
5567,66,23,-0.37584293305757754
5568,66,24,-0.24200734054171633
5569,66,25,0.10682635042802684
5570,66,26,0.18792641943978333
5571,66,27,0.6074044809109117
5572,66,28,0.4803750708729605
5573,66,29,0.11819541466063793
5574,66,30,-0.07189728204438843
5575,66,31,0.17196788283722753
5576,66,32,1.1697802683453182
5577,66,33,0.2214719682023174
5578,66,34,-0.03799673489955922
5579,66,35,-1.5461237201438731
5580,66,36,0.10800973206888115
5581,66,37,0.34571251523002183
5582,66,38,0.18738905352648325
5583,66,39,0.43204767686005263
5584,66,40,0.3313542879715053
5585,66,41,-0.45240246525907407
5586,66,42,-1.208236279123832
5587,66,43,-0.16126074845246896
5588,66,44,-0.0054658612072330005
5589,66,45,-0.42802708126305417
5590,66,46,-1.0139801369307788
5591,66,47,0.7690051280389705
5592,66,48,0.1907835275532769
5593,66,49,-0.4907356398230883
5594,66,50,-0.3046088395046481
5595,66,51,0.24269340505477527
5596,66,52,0.38132769187963944
5597,66,53,-0.6151048385942989
5598,66,54,-1.2198235767614118
5599,66,55,-0.3045420225920352
5600,66,56,-0.09487175832518982
5601,66,57,-0.3621821015942904
5602,66,58,-0.06970784146480549
5603,66,59,0.014925495717607182
5604,66,60,0.6627798344903105
5605,66,61,-0.20274203358075554
5606,66,62,0.20925891768820304
5607,66,63,0.8807216605300034
5608,66,64,0.23834942272653423
5609,66,65,0.3052706388562073
5610,66,66,0.3278531592107453
5611,66,67,-0.30170125293576033
5612,66,68,0.02745212539624511
5613,66,69,0.1890606148938539
5614,66,70,0.06583160020741664
5615,66,71,0.07755297995995936
5616,66,72,0.3683467485905496
5617,66,73,0.7003193903606165
5618,66,74,-0.21558680852030107
5619,66,75,0.2916448115013407
5620,66,76,-0.05399948215022845
5621,66,77,1.1195618742734672
5622,66,78,0.8650694660054705
5623,66,79,0.3313401628196217
5624,66,80,-0.17350714055738864
5625,66,81,0.23287329841867194
5626,66,82,-0.970302187138498
5627,66,83,-0.010632477058170572
5628,67,0,-0.10531560737996186
5629,67,1,0.2550606651856363
5630,67,2,0.22213261898632913
5631,67,3,0.3170472228521241
5632,67,4,0.6055276068628777
5633,67,5,-0.572125733392946
5634,67,6,0.08578449017707868
5635,67,7,0.7255337263817507
5636,67,8,-0.039283732442451036
5637,67,9,0.04030052707634063
5638,67,10,0.2979791240376008
5639,67,11,-0.11438850054646049
5640,67,12,0.07438001809610903
5641,67,13,-0.27324884075112854
5642,67,14,0.7173213547761933
5643,67,15,-0.046165617894650186
5644,67,16,-0.11234102333392804
5645,67,17,0.34859343082964633
5646,67,18,0.200232186070275
5647,67,19,0.320387328719722
5648,67,20,-0.3695226703205395
5649,67,21,-0.7020106162138274
5650,67,22,-0.311833203208427
5651,67,23,-0.23069457136783414
5652,67,24,0.33733262122130375
5653,67,25,-0.17326035495455375
5654,67,26,0.17030936684436307
5655,67,27,0.6482729501006036
5656,67,28,0.934038989621182
5657,67,29,-0.8172037051197459
5658,67,30,0.2686502108526076
5659,67,31,0.659731457659049
5660,67,32,0.012944600301836945
5661,67,33,0.42784036298405903
5662,67,34,0.4358355354367937
5663,67,35,-0.7855431413449379
5664,67,36,0.5665930504510674
5665,67,37,0.5751815880195538
5666,67,38,1.0585876243973662
5667,67,39,0.0441153313098258
5668,67,40,0.576418744295034
5669,67,41,-0.809556235144638
5670,67,42,-0.5054656222280534
5671,67,43,0.3765448909560563
5672,67,44,0.00044770867299147657
5673,67,45,0.05876993655842201
5674,67,46,-1.0531975327103564
5675,67,47,0.34174019132538774
5676,67,48,0.1405764501313464
5677,67,49,-0.7191542447947886
5678,67,50,-0.6692325177274774
5679,67,51,-0.7377384362407055
5680,67,52,0.10248315815629816
5681,67,53,-0.6243674839465512
5682,67,54,-0.4980240806588837
5683,67,55,-0.19729577307975787
5684,67,56,0.03127493811727716
5685,67,57,-0.7807754002602749
5686,67,58,-0.3752624644871842
5687,67,59,0.6089046661130652
5688,67,60,0.9461935928462472
5689,67,61,0.8236118419012388
5690,67,62,0.7176088995442288
5691,67,63,0.41790005717352297
5692,67,64,-0.8159265841248508
5693,67,65,0.17927069691257774
5694,67,66,0.18706141904806448
5695,67,67,0.03562633544564745
5696,67,68,0.31865556151342433
5697,67,69,-0.06656306805700862
5698,67,70,-0.7280959015518009
5699,67,71,-0.5906094484954385
5700,67,72,0.19520246473420896
5701,67,73,-0.37443062326249
5702,67,74,-1.0209081012986139
5703,67,75,-0.4453717472348702
5704,67,76,0.6727825935215606
5705,67,77,0.6613585416477159
5706,67,78,-0.4180736938949269
5707,67,79,0.5842413258386783
5708,67,80,-0.19430225085660047
5709,67,81,0.533264825584804
5710,67,82,-0.31761282475686026
5711,67,83,-0.05052521654004426
5712,68,0,0.4292697173150297
5713,68,1,0.0032485516594377775
5714,68,2,-0.35506465618784544
5715,68,3,0.23220931119887878
5716,68,4,0.340445212573757
5717,68,5,0.649036380744941
5718,68,6,-0.09661846676089579
5719,68,7,-0.9433556270162747
5720,68,8,-0.0213874837650766
5721,68,9,-0.24237272646505292
5722,68,10,0.30448187893908696
5723,68,11,0.5017904636334307
5724,68,12,-0.1189397703913159
5725,68,13,0.3703971305701665
5726,68,14,0.5887702512379376
5727,68,15,0.2926631590938543
5728,68,16,1.1967769115956628
5729,68,17,-0.35517441177311937
5730,68,18,-0.7107382737116814
5731,68,19,0.07158143437063154
5732,68,20,0.5701261581158732
5733,68,21,0.059164618719106554
5734,68,22,-0.14730277166731465
5735,68,23,0.131594592051386
5736,68,24,-0.6893888658779211
5737,68,25,-0.5281684854349129
5738,68,26,-0.6095314055561852
5739,68,27,-0.05312500808452214
5740,68,28,-0.9525166488754738
5741,68,29,0.23772379501306032
5742,68,30,-0.30344363699261634
5743,68,31,-0.7298201721876577
5744,68,32,-0.8975899065644976
5745,68,33,-0.02646072007743111
5746,68,34,0.8334867185825687
5747,68,35,0.3298117480812404
5748,68,36,-0.4063949691200093
5749,68,37,-0.000848350804493539
5750,68,38,0.32284469999207743
5751,68,39,-0.05716888551845157
5752,68,40,-0.8391854920878562
5753,68,41,0.23210860489154628
5754,68,42,0.990946604979114
5755,68,43,-0.08263359916311458
5756,68,44,0.032572663296496523
5757,68,45,0.5757380848656206
5758,68,46,1.0140297310289916
5759,68,47,-0.3483916785697331
5760,68,48,0.20123029014728433
5761,68,49,0.2986570054031005
5762,68,50,0.6965885285226411
5763,68,51,1.0799928863643553
5764,68,52,-0.2256013332422223
5765,68,53,-0.3050587106964479
5766,68,54,1.1741295943205143
5767,68,55,-0.4605751244282801
5768,68,56,0.18483082016705268
5769,68,57,0.9186727672505524
5770,68,58,0.22361895803279247
5771,68,59,0.20811568573649647
5772,68,60,-0.8488732706018506
5773,68,61,-0.014781703502465826
5774,68,62,-0.9051630075573778
5775,68,63,-0.11560218870199868
5776,68,64,0.51597370210014
5777,68,65,-0.6492511567064877
5778,68,66,-0.6259075980896135
5779,68,67,-0.23228947760347657
5780,68,68,0.08160997474253798
5781,68,69,0.30364213033876764
5782,68,70,0.40505934635732255
5783,68,71,0.36462514449249556
5784,68,72,-1.1902267989303472
5785,68,73,-0.8514909081805827
5786,68,74,0.6386857099845795
5787,68,75,0.49647895879833404
5788,68,76,0.3999688146545052
5789,68,77,-0.11938165849322185
5790,68,78,-0.6437634805056072
5791,68,79,-0.24533525015811586
5792,68,80,-0.0008134322700182328
5793,68,81,-0.18376862123144846
5794,68,82,0.5629270173437063
5795,68,83,0.3773442591478614
5796,69,0,0.08268693045277913
5797,69,1,-0.06043567018608974
5798,69,2,0.009100421935477804
5799,69,3,0.04760417938344948
5800,69,4,-0.042155286393066316
5801,69,5,0.08152406634156355
5802,69,6,0.12253660140220128
5803,69,7,0.2964523329296411
5804,69,8,-0.01506596551140224
5805,69,9,0.2143958728942178
5806,69,10,-0.3403479995287554
5807,69,11,-0.11519348840123017
5808,69,12,-0.1578967913630714
5809,69,13,0.04022852726113087
5810,69,14,-0.9302330328590883
5811,69,15,-0.08971255690295357
5812,69,16,-0.5513461773496958
5813,69,17,-0.1591565428248674
5814,69,18,0.26215353604110114
5815,69,19,-0.27549969397109264
5816,69,20,-0.36270792838106053
5817,69,21,-0.24252385940202587
5818,69,22,0.1979789670929336
5819,69,23,0.17817600650534432
5820,69,24,0.5793991817919386
5821,69,25,0.1865694576855517
5822,69,26,0.14900953430945502
5823,69,27,-0.5789170542838707
5824,69,28,-0.13535261625210368
5825,69,29,-0.1128751072469085
5826,69,30,0.08247257456043305
5827,69,31,0.06124553093929984
5828,69,32,0.15511913379774547
5829,69,33,-0.30939385880051584
5830,69,34,-0.6299429609572124
5831,69,35,0.5687098898662567
5832,69,36,0.22314196975210093
5833,69,37,-0.2451228254878749
5834,69,38,-0.5569896525761706
5835,69,39,0.009713765821318596
5836,69,40,-0.062130968464678034
5837,69,41,0.08139123014901994
5838,69,42,0.12577014543947268
5839,69,43,0.22097827714484658
5840,69,44,0.04483194892574605
5841,69,45,-0.2871735316643841
5842,69,46,0.1642166888199632
5843,69,47,-0.20564064006859323
5844,69,48,-0.4648183789178265
5845,69,49,0.2647578883513333
5846,69,50,-0.23072869109383412
5847,69,51,-0.3812236603370492
5848,69,52,0.09303728486738749
5849,69,53,0.5455804685388882
5850,69,54,-0.13229070083457137
5851,69,55,0.29882002197163904
5852,69,56,-0.269566442259099
5853,69,57,-0.29612401689058854
5854,69,58,0.113192242914815
5855,69,59,-0.2772769632191638
5856,69,60,0.15539368627273717
5857,69,61,-0.46851595379089594
5858,69,62,0.26317386957360955
5859,69,63,-0.7748350543142665
5860,69,64,-0.016622293978302907
5861,69,65,0.4338748707739746
5862,69,66,0.014086282091852653
5863,69,67,0.0927712599954481
5864,69,68,-0.11425347426157405
5865,69,69,-0.1388430354358877
5866,69,70,0.21957629222108047
5867,69,71,-0.11295122801348907
5868,69,72,0.6474061815066752
5869,69,73,0.35840571975758095
5870,69,74,0.050715950242614716
5871,69,75,-0.38359511175504035
5872,69,76,-0.16811502115813437
5873,69,77,-0.30474895207630415
5874,69,78,0.3749792288811966
5875,69,79,-0.5271926857952258
5876,69,80,0.27503078222578753
5877,69,81,-0.11648564624736621
5878,69,82,0.26788693922679174
5879,69,83,-0.11888689516986131
5880,70,0,0.04670827828632986
5881,70,1,-0.06702619255824674
5882,70,2,-0.13434320027259436
5883,70,3,0.025618364739968313
5884,70,4,0.378926437801745
5885,70,5,0.013183565228961252
5886,70,6,0.05059025287498947
5887,70,7,0.20333617279764712
5888,70,8,0.1596910195249553
5889,70,9,0.003254684497090689
5890,70,10,-0.09560659286054526
5891,70,11,-0.10154736154992494
5892,70,12,-0.12353186710434678
5893,70,13,-0.16365178750392628
5894,70,14,0.0032008359630130157
5895,70,15,0.1353458774027758
5896,70,16,-0.21909149674041903
5897,70,17,-0.18614537985905286
5898,70,18,0.07416567502362052
5899,70,19,-0.2054880172439955
5900,70,20,-0.1736677240857214
5901,70,21,-0.009111197484609299
5902,70,22,-0.013797120828551092
5903,70,23,0.024051125823483656
5904,70,24,0.3253433258310165
5905,70,25,-0.09559740104790673
5906,70,26,0.12149940665014386
5907,70,27,-0.06767093591522337
5908,70,28,-0.02142439427953393
5909,70,29,-0.15532631696030888
5910,70,30,0.15881934709482737
5911,70,31,0.1557901835259351
5912,70,32,-0.24190164044627216
5913,70,33,0.028493703755670105
5914,70,34,0.08278472844094406
5915,70,35,0.21719307539147528
5916,70,36,0.22183827030537068
5917,70,37,0.007534121993956436
5918,70,38,0.010072409721787398
5919,70,39,0.07998596443599795
5920,70,40,0.026861287449031997
5921,70,41,0.044146402340399
5922,70,42,-0.034276533145925395
5923,70,43,0.126967095242072
5924,70,44,-0.08967561959425246
5925,70,45,-0.1710086331865276
5926,70,46,0.05815438947933148
5927,70,47,-0.23876716973584367
5928,70,48,-0.2820022896314901
5929,70,49,-0.2873973294429064
5930,70,50,-0.06992438001372757
5931,70,51,-0.3045891258813366
5932,70,52,0.2850293834237416
5933,70,53,0.43508493229797895
5934,70,54,0.007538979497205181
5935,70,55,0.17730546847454504
5936,70,56,-0.05762706438966468
5937,70,57,-0.029671074866971625
5938,70,58,0.061918609422434226
5939,70,59,-0.1555723270638973
5940,70,60,-0.20655428375421953
5941,70,61,-0.07140302059308393
5942,70,62,0.12041437373241326
5943,70,63,-0.26233965099892115
5944,70,64,-0.15792611251970587
5945,70,65,0.1671950693723454
5946,70,66,-0.09894411365381393
5947,70,67,0.047007472304222184
5948,70,68,-0.15126541236163404
5949,70,69,-0.1770327549050218
5950,70,70,-0.24690160756700974
5951,70,71,-0.3506466342850311
5952,70,72,-0.009823320746933345
5953,70,73,-0.22962586440637076
5954,70,74,0.09074263637452365
5955,70,75,-0.1293616783350916
5956,70,76,0.20580739916689428
5957,70,77,-0.09987868900673234
5958,70,78,-0.17259364341839445
5959,70,79,-0.12897666975146344
5960,70,80,0.06643811187858126
5961,70,81,0.2373457314717374
5962,70,82,0.3853049938160214
5963,70,83,0.12828941222143705
5964,71,0,0.030832368979773025
5965,71,1,-0.10477109730493571
5966,71,2,-0.1197531974035817
5967,71,3,-0.11894286945997364
5968,71,4,-0.14373695557207927
5969,71,5,0.20265692467374852
5970,71,6,-0.025082457483167744
5971,71,7,-0.24888303363237757
5972,71,8,0.048086834213163065
5973,71,9,-0.017945443648936528
5974,71,10,-0.13922483921162498
5975,71,11,0.021002308476872414
5976,71,12,-0.054685297809167976
5977,71,13,0.04691740846722474
5978,71,14,-0.24170456691535647
5979,71,15,0.047279726522941525
5980,71,16,0.01824847491852135
5981,71,17,-0.16800837160855944
5982,71,18,-0.07578909366187758
5983,71,19,-0.16379251132979258
5984,71,20,0.10165968135725471
5985,71,21,0.28856701612799607
5986,71,22,0.10341013606240124
5987,71,23,0.08582390765892484
5988,71,24,-0.0820796263564263
5989,71,25,0.04572183600934846
5990,71,26,-0.037038189590486395
5991,71,27,-0.23202391178405768
5992,71,28,-0.3388346087305746
5993,71,29,0.28541935156753523
5994,71,30,-0.06469937017877933
5995,71,31,-0.2088613653622153
5996,71,32,-0.07563175994980426
5997,71,33,-0.13858477178624823
5998,71,34,-0.12351345906270816
5999,71,35,0.3384620568572047
6000,71,36,-0.1828823607204148
6001,71,37,-0.21206900249168953
6002,71,38,-0.3796501618770674
6003,71,39,-0.011391921641859176
6004,71,40,-0.19387912819385658
6005,71,41,0.325979112012668
6006,71,42,0.17913012633954342
6007,71,43,-0.13291135800154166
6008,71,44,-0.02545854817624932
6009,71,45,-0.04262690018265673
6010,71,46,0.40506356424177514
6011,71,47,-0.17864245786046404
6012,71,48,-0.08755149370749402
6013,71,49,0.19779698064902768
6014,71,50,0.2530231443844043
6015,71,51,0.21107163547584756
6016,71,52,0.011271962790032078
6017,71,53,0.3212623916269505
6018,71,54,0.20344940303723782
6019,71,55,0.11534282899092231
6020,71,56,-0.0036935497949257823
6021,71,57,0.3055730732319955
6022,71,58,0.14465532607363274
6023,71,59,-0.25645884816866593
6024,71,60,-0.4217686048718705
6025,71,61,-0.28927209916090785
6026,71,62,-0.2532288530892853
6027,71,63,-0.17212106111445424
6028,71,64,0.26123430764142624
6029,71,65,-0.0593828446108901
6030,71,66,-0.08365025269101331
6031,71,67,0.005458328023790661
6032,71,68,-0.15227989615538898
6033,71,69,-0.017162898679557243
6034,71,70,0.19382407407333227
6035,71,71,0.14914544537579025
6036,71,72,-0.10706736879477106
6037,71,73,0.07290900750772747
6038,71,74,0.40018788445444353
6039,71,75,0.1554947320493175
6040,71,76,-0.21642385174623122
6041,71,77,-0.2833017453430407
6042,71,78,0.0885225445392464
6043,71,79,-0.2098584615034648
6044,71,80,0.07060026053445533
6045,71,81,-0.14625736675333967
6046,71,82,0.19402233929946294
6047,71,83,0.04600407231557271
6048,72,0,0.3109811633304313
6049,72,1,-0.2678279211669938
6050,72,2,0.21592973439127447
6051,72,3,-0.2845916461139011
6052,72,4,-0.399361170187191
6053,72,5,0.37194586250524986
6054,72,6,-0.15579195544694413
6055,72,7,0.11140578500540613
6056,72,8,0.2082987101866112
6057,72,9,-0.30685676220847746
6058,72,10,0.6612131620875829
6059,72,11,0.02601731077687086
6060,72,12,0.357106860246673
6061,72,13,0.5199041405520929
6062,72,14,0.5399795213956682
6063,72,15,0.1372347536515302
6064,72,16,-0.17657891929690622
6065,72,17,0.15180672699991313
6066,72,18,0.24221041169216057
6067,72,19,0.2851080843160484
6068,72,20,0.7531749443174256
6069,72,21,0.12913350917869693
6070,72,22,0.18671910333562433
6071,72,23,-0.1372494567233103
6072,72,24,-0.22319846415632555
6073,72,25,-0.135212312969762
6074,72,26,-0.10231047480130703
6075,72,27,0.06768771456639602
6076,72,28,-0.37733781187735993
6077,72,29,0.22877855452281384
6078,72,30,-0.20957404626727189
6079,72,31,-0.31021825324239183
6080,72,32,0.6631919604643823
6081,72,33,-0.06208155590246802
6082,72,34,0.04261529368857636
6083,72,35,-0.837603472136629
6084,72,36,0.02257235096705315
6085,72,37,0.12847475551154464
6086,72,38,-0.10010586019072121
6087,72,39,0.4554299781771635
6088,72,40,-0.3524005013855937
6089,72,41,-0.17636954468482616
6090,72,42,-0.4430043444374537
6091,72,43,-0.04420287631179613
6092,72,44,0.029713417565561846
6093,72,45,-0.33154623398167077
6094,72,46,-0.11343313880691273
6095,72,47,0.3098153919570701
6096,72,48,-0.12408102375422284
6097,72,49,-0.11840954061868184
6098,72,50,0.025123273628599146
6099,72,51,0.7170990062977847
6100,72,52,0.39964177789170285
6101,72,53,-0.2656379672973592
6102,72,54,-0.5235377940351894
6103,72,55,-0.357497814496741
6104,72,56,-0.2102314350549611
6105,72,57,0.09331055445531712
6106,72,58,0.2320216291506737
6107,72,59,-0.152723342097068
6108,72,60,0.08667051974483106
6109,72,61,-0.7073571053929797
6110,72,62,-0.24597776106545036
6111,72,63,0.11589073416868852
6112,72,64,0.646170192058286
6113,72,65,0.2465815066492451
6114,72,66,-0.14038157772140922
6115,72,67,-0.41257027927045486
6116,72,68,-0.0733495633740948
6117,72,69,0.26922748884942604
6118,72,70,0.5409009481521694
6119,72,71,0.20481440184340793
6120,72,72,0.03861781728296999
6121,72,73,0.3901001177750301
6122,72,74,0.38789985866208865
6123,72,75,0.3625889561567788
6124,72,76,0.10633491370282792
6125,72,77,0.7944650644217901
6126,72,78,0.7576642540203762
6127,72,79,-0.3452810537814049
6128,72,80,0.07484619069684598
6129,72,81,0.047116621996594145
6130,72,82,-0.27643099687716377
6131,72,83,0.21091699696183683
6132,73,0,-0.5243044739794499
6133,73,1,-0.008932984743625206
6134,73,2,-0.1525505473301112
6135,73,3,-0.3417578330982459
6136,73,4,-0.2673342324742374
6137,73,5,-0.3308139981070653
6138,73,6,-0.06865329196168603
6139,73,7,-0.3430024237470425
6140,73,8,0.03800791473152322
6141,73,9,0.005116199727592752
6142,73,10,-0.4278736476148182
6143,73,11,-0.1734893142936618
6144,73,12,-0.02116195885509487
6145,73,13,-0.5136805175936908
6146,73,14,0.03207440118670041
6147,73,15,-0.04790246387133441
6148,73,16,0.033406385336437416
6149,73,17,0.006317787858417592
6150,73,18,-0.15358912944772157
6151,73,19,-0.20397930586940854
6152,73,20,-0.10246580609550804
6153,73,21,0.8711460679107461
6154,73,22,-0.041760298499885606
6155,73,23,-0.07329167310451906
6156,73,24,-0.35423133908060644
6157,73,25,0.2922112282476462
6158,73,26,0.21118111614447377
6159,73,27,0.28326995405018884
6160,73,28,0.3212136857052877
6161,73,29,0.49174665966211145
6162,73,30,0.08283475663368171
6163,73,31,0.15126047310518909
6164,73,32,-0.11957975698348697
6165,73,33,0.17512572308353788
6166,73,34,-0.018164457033984616
6167,73,35,0.20429620775188714
6168,73,36,-0.4291273578556764
6169,73,37,-0.20423781082656117
6170,73,38,-0.25221672323463856
6171,73,39,-0.24518932870662546
6172,73,40,0.4517632365989434
6173,73,41,0.5509053087390694
6174,73,42,-0.2437126014617815
6175,73,43,-0.5153506740495191
6176,73,44,-0.16441874785615765
6177,73,45,0.06392382937095303
6178,73,46,0.01609898308778311
6179,73,47,-0.047847719553576716
6180,73,48,0.35952587741616354
6181,73,49,-0.09050143766197202
6182,73,50,0.3702319360089979
6183,73,51,-0.18541730787890293
6184,73,52,-0.1470977754802117
6185,73,53,0.3508944639339739
6186,73,54,0.08546857408802509
6187,73,55,0.3812020652837308
6188,73,56,0.3473524014252579
6189,73,57,0.38398288007393383
6190,73,58,-0.1188905515493344
6191,73,59,-0.26306752039181575
6192,73,60,-0.6113026911498802
6193,73,61,0.4013682104059614
6194,73,62,-0.1409647400728329
6195,73,63,0.6983684373185455
6196,73,64,-0.1277352179259562
6197,73,65,-0.39765296268732875
6198,73,66,0.3153041818181163
6199,73,67,0.28070994693639106
6200,73,68,-0.20904483727800324
6201,73,69,-0.2220858525220678
6202,73,70,-0.47510235088710956
6203,73,71,0.09717466286181067
6204,73,72,-0.3077015357735276
6205,73,73,0.04882672171121172
6206,73,74,0.15831370676158524
6207,73,75,0.3187247781859773
6208,73,76,-0.5866994579334653
6209,73,77,-0.5695707780630853
6210,73,78,-0.2887123721791287
6211,73,79,0.6240845785925352
6212,73,80,-0.26198999389005895
6213,73,81,-0.0465507217051193
6214,73,82,-0.16919319718351855
6215,73,83,-0.11216069697047396
6216,74,0,0.29285405751111254
6217,74,1,-0.2024355220482281
6218,74,2,0.14326542712360715
6219,74,3,-0.04148730120855609
6220,74,4,-0.3023464277056125
6221,74,5,0.317072232562045
6222,74,6,0.11042644368853724
6223,74,7,0.4782102525091264
6224,74,8,0.039611930723572136
6225,74,9,0.18634034457013413
6226,74,10,-0.1772133447530782
6227,74,11,-0.13213751635241283
6228,74,12,-0.05601401861442798
6229,74,13,0.3620459340123219
6230,74,14,-1.1814686498806894
6231,74,15,-0.09568205874716304
6232,74,16,-0.8785142639669511
6233,74,17,-0.14374753344021865
6234,74,18,0.5019254523461686
6235,74,19,-0.24288525464146038
6236,74,20,-0.16958312220649557
6237,74,21,-0.3584557576828362
6238,74,22,0.39374267634742843
6239,74,23,0.21199365613110235
6240,74,24,0.7403075437868707
6241,74,25,0.22288885499769712
6242,74,26,0.14243770620525129
6243,74,27,-0.8629203864907892
6244,74,28,-0.4031609158132404
6245,74,29,-0.06350851143639619
6246,74,30,-0.006480185671907307
6247,74,31,-0.09231576069334571
6248,74,32,0.5864756413583725
6249,74,33,-0.5197149753764045
6250,74,34,-0.9571488362373533
6251,74,35,0.44272674879501817
6252,74,36,0.33078668193297334
6253,74,37,-0.30901634575442216
6254,74,38,-0.8886558170126702
6255,74,39,0.22088349421264292
6256,74,40,-0.2941234154928649
6257,74,41,0.008857457343757064
6258,74,42,0.019533833091052985
6259,74,43,0.3225470648232593
6260,74,44,0.10875759295251726
6261,74,45,-0.559412920005923
6262,74,46,0.19840669010267986
6263,74,47,-0.1299791948692494
6264,74,48,-0.7360572850414937
6265,74,49,0.41558964924304564
6266,74,50,-0.34363993631663947
6267,74,51,-0.18051580804644662
6268,74,52,0.2778011205280696
6269,74,53,0.6138652663127434
6270,74,54,-0.4384166277380334
6271,74,55,0.23787987382515138
6272,74,56,-0.5171092174166194
6273,74,57,-0.41938809246238073
6274,74,58,0.2771716823439349
6275,74,59,-0.4511843016595842
6276,74,60,0.3428882780150369
6277,74,61,-1.0531576725386333
6278,74,62,0.2686405956652775
6279,74,63,-1.1281891006312919
6280,74,64,0.3120067812788635
6281,74,65,0.7641968138960703
6282,74,66,-0.046500272281795485
6283,74,67,-0.07224402071302448
6284,74,68,-0.16877528447345716
6285,74,69,-0.042068400417920246
6286,74,70,0.6618268694059422
6287,74,71,-0.015196906319283665
6288,74,72,1.0214389580698096
6289,74,73,0.7634353623492827
6290,74,74,0.23597497357212838
6291,74,75,-0.41222753559814856
6292,74,76,-0.21411910480217108
6293,74,77,-0.056971011224542456
6294,74,78,0.9664158174712285
6295,74,79,-0.9807783538066257
6296,74,80,0.45900438011272887
6297,74,81,-0.2020844461899232
6298,74,82,0.2268339632146732
6299,74,83,-0.10128028677246177
6300,75,0,0.274742625808685
6301,75,1,-0.13918902540553632
6302,75,2,-0.022981760697561315
6303,75,3,-0.04442279176381878
6304,75,4,0.02085681695674595
6305,75,5,0.33692328445635744
6306,75,6,-0.06189267943762679
6307,75,7,-0.0781835430977933
6308,75,8,0.1273684757221665
6309,75,9,-0.16887712819631265
6310,75,10,0.31282114544574363
6311,75,11,0.09636332375968011
6312,75,12,0.07673749822631785
6313,75,13,0.286954410539296
6314,75,14,0.2846437110099641
6315,75,15,0.16009129102725864
6316,75,16,0.09213839202639913
6317,75,17,-0.08661721301291174
6318,75,18,-0.012918273385109695
6319,75,19,0.06270765730434534
6320,75,20,0.38013941723485584
6321,75,21,0.014685754951175536
6322,75,22,0.061837117486470944
6323,75,23,-0.0019477730970271674
6324,75,24,-0.10076904634720354
6325,75,25,-0.20292310704112165
6326,75,26,-0.14724780045632785
6327,75,27,-0.06674442147124368
6328,75,28,-0.4182292920960278
6329,75,29,0.08365401639173575
6330,75,30,-0.11234510596188119
6331,75,31,-0.2619708598616373
6332,75,32,0.023633285158981224
6333,75,33,-0.060089197449954106
6334,75,34,0.18057086465221903
6335,75,35,-0.1750783240392768
6336,75,36,0.011959934511721657
6337,75,37,0.04121584640144206
6338,75,38,-0.007768853842282597
6339,75,39,0.2148981364980819
6340,75,40,-0.3644706616029003
6341,75,41,-0.019659718665053654
6342,75,42,0.0540288767771704
6343,75,43,0.03568351541112823
6344,75,44,0.004932821928478428
6345,75,45,-0.0843736966426947
6346,75,46,0.22269867769841373
6347,75,47,-0.034284727042104765
6348,75,48,-0.14182859984563226
6349,75,49,-0.03377921518862731
6350,75,50,0.12171927439546854
6351,75,51,0.4493288587968892
6352,75,52,0.2135613624523533
6353,75,53,-0.024081061812223394
6354,75,54,0.0390205227035198
6355,75,55,-0.19791601439750459
6356,75,56,-0.10047279593801649
6357,75,57,0.20853624226035705
6358,75,58,0.1853547606033613
6359,75,59,-0.0778801585913369
6360,75,60,-0.18683257699011685
6361,75,61,-0.3867619646551353
6362,75,62,-0.2568560673919682
6363,75,63,-0.14850105672729505
6364,75,64,0.35907189847623416
6365,75,65,0.05438413760590265
6366,75,66,-0.24629650225386762
6367,75,67,-0.22053177761516274
6368,75,68,-0.058854021643699725
6369,75,69,0.1323917588796123
6370,75,70,0.2962174541368171
